brand_name,brand_slug,product_name,fragrantica_url,rating_value,rating_count,gender,notes,accords,discovery_source
Montale,montale,Aoud Ambre Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Aoud-Ambre-3671.html,3.44,215,,,"amber, oud, rose",fragrantica_catalog
Montale,montale,Golden Sand Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Golden-Sand-31770.html,3.63,212,,"spices, mint, bergamot, orange, rose, violet, jasmine, white musk, sandalwood, amber, vanilla","powdery, rose, citrus, warm spicy, woody, green, musky, aromatic, fresh spicy, amber",fragrantica_catalog
Montale,montale,Taif Roses Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Taif-Roses-14783.html,3.55,211,,,"rose, floral",fragrantica_catalog
Montale,montale,Royal Aoud Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Royal-Aoud-3675.html,3.8,204,,,"citrus, oud, warm spicy, rose, fresh spicy, aromatic",fragrantica_catalog
Montale,montale,Aoud Jasmine Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Aoud-Jasmine-42874.html,3.77,200,,"apple, pear, mandarin orange, indian jasmine, agarwood (oud), rose, musk, amber","white floral, fruity, oud, fresh, citrus, musky, rose, green, sweet, floral",fragrantica_catalog
Montale,montale,Oud Edition Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Oud-Edition-71994.html,4.27,199,,,"oud, leather, smoky, amber, woody, warm spicy, rose, animalic, balsamic, powdery",fragrantica_catalog
Montale,montale,Aoud Shiny Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Aoud-Shiny-4982.html,3.63,197,,,"woody, oud, rose, patchouli, earthy, warm spicy, ozonic, balsamic, aquatic, floral",fragrantica_catalog
Montale,montale,Oriental Flowers Montalefor women,https://www.fragrantica.com/perfume/Montale/Oriental-Flowers-3242.html,3.68,194,,"ylang-ylang, rose, bergamot, orris root, jasmine, peru balsam","balsamic, woody, amber, yellow floral, rose, iris, floral, citrus, powdery, sweet",fragrantica_catalog
Montale,montale,Spicy Aoud Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Spicy-Aoud-41075.html,4.14,194,,,"warm spicy, oud, patchouli, citrus, musky, woody, earthy, fresh spicy, metallic, powdery",fragrantica_catalog
Montale,montale,Aoud Collection - Aoud Flowers Montalefor men,https://www.fragrantica.com/perfume/Montale/Aoud-Collection-Aoud-Flowers-3239.html,3.95,193,,,"rose, fresh spicy, oud, woody, aromatic, citrus, musky, herbal, floral, powdery",fragrantica_catalog
Montale,montale,Aqua Palma Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Aqua-Palma-73226.html,3.88,188,,"sicilian bergamot, cardamom, sicilian mandarin, pepper, white peach, sandalwood, orris, tuberose, vanilla, tonka bean, white musk, amber, teak wood","citrus, powdery, warm spicy, vanilla, aromatic, woody, fresh spicy, amber, sweet, fruity",fragrantica_catalog
Montale,montale,Aoud Collection - Golden Aoud Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Aoud-Collection-Golden-Aoud-3240.html,3.8,184,,"rose, geranium, patchouli, leather, chili pepper, agarwood (oud), saffron, teak wood, cedar","rose, oud, warm spicy, fresh spicy, woody, leather, aromatic, patchouli, floral, metallic",fragrantica_catalog
Montale,montale,So Flowers Montalefor women,https://www.fragrantica.com/perfume/Montale/So-Flowers-9223.html,3.19,183,,,"floral, yellow floral, powdery, iris, musky, green, rose, white floral, fresh spicy, sweet",fragrantica_catalog
Montale,montale,Fantastic Basilic Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Fantastic-Basilic-74106.html,3.45,182,,"basil, kumquat, pear, frangipani, tuberose, benzoin, tonka bean","fresh spicy, aromatic, green, citrus, herbal, amber, floral, fresh, tuberose, tropical",fragrantica_catalog
Montale,montale,Rendez-vous à Moscou Montalefor women,https://www.fragrantica.com/perfume/Montale/Rendez-vous-a-Moscou-50025.html,3.57,181,,"pear, white peach, mandarin orange, coconut, peach blossom, lemon, ginger, egyptian jasmine, moroccan rose, patchouli leaf, bourbon vanilla, musk, cedar, ambergris, sandalwood","fruity, citrus, sweet, white floral, floral, vanilla, fresh, powdery, warm spicy, coconut",fragrantica_catalog
Montale,montale,Vetiver Des Sables Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Vetiver-Des-Sables-3769.html,3.66,176,,,"aromatic, woody, marine, warm spicy, earthy, salty, aquatic",fragrantica_catalog
Montale,montale,Rendez-vous à Milan Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Rendez-vous-a-Milan-75004.html,4.02,164,,"basil, roasted coffee beans, yellow fruits, basil, rose, cloves, tuberose, caramel, vanilla, musk, amber","warm spicy, caramel, fresh spicy, coffee, rose, vanilla, aromatic, green, sweet, powdery",fragrantica_catalog
Montale,montale,Bengal Oud Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Bengal-Oud-57382.html,4.0,160,,"agarwood (oud), bitter orange, bergamot, leather, bulgarian rose, iris, patchouli, egyptian jasmine, haitian vetiver, white musk, sandalwood, cedar, amber","woody, citrus, leather, powdery, aromatic, earthy, animalic, oud, musky, fresh spicy",fragrantica_catalog
Montale,montale,Highness Rose Montalefor women,https://www.fragrantica.com/perfume/Montale/Highness-Rose-4062.html,3.71,160,,,"rose, floral",fragrantica_catalog
Montale,montale,Sandal Sliver Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Sandal-Sliver-3765.html,3.65,150,,,"woody, floral, powdery, citrus, vanilla, warm spicy, fresh, balsamic",fragrantica_catalog
Montale,montale,Aoud Blossom Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Aoud-Blossom-14782.html,3.41,142,,"mandarin orange, bergamot, tuberose, ylang-ylang, jasmine, floral notes, rose, violet, agarwood (oud), sandalwood, safflower, musk","floral, white floral, woody, tuberose, oud, yellow floral, citrus, powdery, rose, violet",fragrantica_catalog
Montale,montale,Aoud Legend Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Aoud-Legend-40907.html,3.95,141,,"leather, agarwood (oud), saffron, sandalwood, patchouli, rose, vetiver, ambergris, oakmoss, labdanum","woody, leather, amber, animalic, oud, warm spicy, earthy, balsamic, patchouli, rose",fragrantica_catalog
Montale,montale,Rendez-vous à Paris Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Rendez-vous-a-Paris-82127.html,3.92,137,,"pear, rhubarb, rose petals, patchouli, white flowers, ginger, musk, sugar, vanilla, powdery notes, ambergris","rose, sweet, powdery, fruity, vanilla, patchouli, musky, warm spicy, floral, woody",fragrantica_catalog
Montale,montale,Holy Neroli Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Holy-Neroli-87141.html,3.87,134,,"neroli, bitter orange, sicilian bergamot, tunisian orange blossom, bulgarian rose, cedar, vanilla sugar, musk, amber","citrus, white floral, vanilla, powdery, musky, fresh, sweet, fresh spicy, soapy, floral",fragrantica_catalog
Montale,montale,Steam Aoud (Aoud Hoggar Mota) Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Steam-Aoud-Aoud-Hoggar-Mota-3676.html,3.82,133,,,"oud, amber, fresh spicy, tobacco, aromatic, sweet",fragrantica_catalog
Montale,montale,Oudyssee Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Oudyssee-81772.html,4.04,111,,"sea notes, lemon, bergamot, lavender, ginger, amber, oud, musk, mate","citrus, aromatic, marine, fresh spicy, oud, salty, lavender",fragrantica_catalog
Montale,montale,Soleil de Capri for Gold Apple Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Soleil-de-Capri-for-Gold-Apple-71857.html,3.91,99,,"kumquat, citruses, grapefruit, white flowers, musk, spices","citrus, musky, fresh, white floral",fragrantica_catalog
Montale,montale,Orient Extreme Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Orient-Extreme-3757.html,3.43,94,,,"warm spicy, amber, rose, woody, powdery, musky, balsamic, vanilla",fragrantica_catalog
Montale,montale,Oud Island Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Oud-Island-82554.html,4.03,92,,"sicilian bergamot, italian lemon, tangerine, black leather, sandalwood, oud, solar notes, flowers, indian tuberose, vanilla, tobacco, amber, labdanum, musk","citrus, woody, powdery, amber, oud, vanilla, fresh spicy, sweet, aromatic, tobacco",fragrantica_catalog
Montale,montale,Sliver Aoud Montalefor men,https://www.fragrantica.com/perfume/Montale/Sliver-Aoud-4981.html,3.4,92,,,"aromatic, fresh spicy, woody, lavender, citrus, oud",fragrantica_catalog
Montale,montale,Diamond Flowers Montalefor women,https://www.fragrantica.com/perfume/Montale/Diamond-Flowers-44865.html,3.99,74,,"iris flower, rose, jasmine, amber, vanilla, sandalwood, moss","powdery, woody, amber, vanilla, iris, rose, earthy, mossy, violet, white floral",fragrantica_catalog
Montale,montale,Dew Musk Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Dew-Musk-3771.html,2.95,73,,,"woody, yellow floral, musky, sweet, patchouli, white floral, powdery, warm spicy, earthy, citrus",fragrantica_catalog
Montale,montale,Roses Musk Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Roses-Musk-56009.html,4.0,72,,,"rose, musky, amber, white floral, powdery, floral, animalic",fragrantica_catalog
Montale,montale,Original Aoud Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Original-Aoud-17324.html,3.74,66,,,"oud, fresh spicy",fragrantica_catalog
Montale,montale,Diamond Greedy Montalefor women,https://www.fragrantica.com/perfume/Montale/Diamond-Greedy-44867.html,3.62,65,,"pear, mandarin orange, vanilla, rose, jasmine, white musk, patchouli","citrus, fruity, vanilla, musky, sweet, rose, patchouli, powdery, white floral, woody",fragrantica_catalog
Montale,montale,Bubble Forever Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Bubble-Forever-90739.html,3.83,64,,"lemon, grapefruit, neroli, pear, orange blossom, bulgarian rose, jasmine, cinnamon, vanilla, toffee, musk, amber","citrus, white floral, sweet, vanilla, rose, powdery, musky, aromatic",fragrantica_catalog
Montale,montale,Diamond Rose Montalefor women,https://www.fragrantica.com/perfume/Montale/Diamond-Rose-44866.html,3.62,64,,"fig leaf, bergamot, geranium, turkish rose, patchouli, sandalwood, vanilla","rose, woody, green, citrus, warm spicy, fresh, powdery, floral, fresh spicy, patchouli",fragrantica_catalog
Montale,montale,Rose Tea Montalefor women,https://www.fragrantica.com/perfume/Montale/Rose-Tea-39343.html,3.41,32,,,"rose, green, floral",fragrantica_catalog
Montale,montale,Beast Love Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Beast-Love-90740.html,3.55,31,,"pear, plum, sicilian bergamot, leather, cedar, turkish rose, vetiver, vanilla, tonka bean, musk, amber","fruity, leather, sweet, animalic, vanilla, woody, amber, powdery, aquatic, smoky",fragrantica_catalog
Montale,montale,Oud Fool Roses Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Oud-Fool-Roses-90741.html,4.35,20,,,"rose, musky, powdery, amber, citrus, oud",fragrantica_catalog
Montale,montale,Rendez-Vous Chez Harrods Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Rendez-Vous-Chez-Harrods-93893.html,4.09,11,,,"woody, warm spicy, amber, caramel, animalic, sweet, citrus, earthy, vanilla, mossy",fragrantica_catalog
Montale,montale,Aoud Collection - Red Aoud Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Aoud-Collection-Red-Aoud-3237.html,4.07,"1,623",,"agarwood (oud), pepper, rose, saffron, cumin, orris root, sandalwood, vetiver","warm spicy, oud, rose, woody, fresh spicy, powdery, iris, earthy, metallic, floral",fragrantica_catalog
Montale,montale,Aoud Leather Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Aoud-Leather-9224.html,4.1,"1,698",,,"leather, warm spicy, animalic, oud, fresh spicy, citrus, aromatic, smoky, metallic, amber",fragrantica_catalog
Montale,montale,Arabians Tonka Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Arabians-Tonka-57384.html,4.26,"3,944",,"saffron, bergamot, agarwood (oud), bulgarian rose, tonka bean, sugar cane, amber, white musk, oakmoss","sweet, vanilla, amber, warm spicy, oud, rose, musky, metallic, aromatic, powdery",fragrantica_catalog
Montale,montale,Black Aoud Montalefor men,https://www.fragrantica.com/perfume/Montale/Black-Aoud-1142.html,3.94,"3,343",,,"rose, oud, patchouli, musky, woody, floral, warm spicy, amber, citrus",fragrantica_catalog
Montale,montale,Blue Amber Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Blue-Amber-3759.html,4.02,"1,190",,,"amber, aromatic, vanilla, woody, patchouli, fresh spicy, earthy, soft spicy, powdery, warm spicy",fragrantica_catalog
Montale,montale,Chocolate Greedy Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Chocolate-Greedy-2186.html,3.95,"7,150",,,"vanilla, cacao, warm spicy, sweet, citrus, coffee, powdery, fruity",fragrantica_catalog
Montale,montale,Crystal Flowers Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Crystal-Flowers-3772.html,3.86,"1,423",,,"rose, musky, white floral, floral, citrus, powdery, amber, fresh",fragrantica_catalog
Montale,montale,Dark Aoud Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Dark-Aoud-12134.html,4.11,"1,141",,,"oud, woody, powdery, warm spicy",fragrantica_catalog
Montale,montale,Dark Purple Montalefor women,https://www.fragrantica.com/perfume/Montale/Dark-Purple-13280.html,3.73,"2,672",,"plum, orange, rose, red berries, patchouli, geranium, musk, teak wood, amber","fruity, rose, sweet, woody, musky, fresh spicy, patchouli, powdery, aromatic, warm spicy",fragrantica_catalog
Montale,montale,Full Incense Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Full-Incense-9556.html,4.12,"1,715",,,"amber, balsamic, woody, smoky, warm spicy, aromatic",fragrantica_catalog
Montale,montale,Honey Aoud Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Honey-Aoud-30509.html,4.15,"2,471",,,"honey, oud, warm spicy, cinnamon, sweet, amber, floral, vanilla, animalic, leather",fragrantica_catalog
Montale,montale,Intense Cafe Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Intense-Cafe-18021.html,3.97,"8,404",,"floral notes, rose, coffee, vanila, white musk, amber","rose, vanilla, coffee, floral, powdery, musky, warm spicy, amber, sweet",fragrantica_catalog
Montale,montale,Intense Pepper Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Intense-Pepper-28120.html,3.92,"1,420",,"black pepper, sicilian lemon, pink pepper, floral notes, cedar, agarwood (oud), white musk, oakmoss, amber","fresh spicy, citrus, woody, soft spicy, musky, warm spicy, aromatic, oud, powdery, mossy",fragrantica_catalog
Montale,montale,Intense Tiare Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Intense-Tiare-3763.html,3.91,"2,790",,,"white floral, sweet, vanilla, coconut, yellow floral, fruity",fragrantica_catalog
Montale,montale,Mango Manga Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Mango-Manga-9470.html,3.25,"1,429",,"mango, orange, ylang-ylang, jasmine, neroli, agarwood (oud), oak moss, vetyver, virginia cedar","tropical, sweet, fruity, woody, citrus, oud, yellow floral, white floral, terpenic, earthy",fragrantica_catalog
Montale,montale,Mukhallat Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Mukhallat-3241.html,3.49,"3,428",,,"fruity, sweet, balsamic, vanilla, almond, amber, powdery, nutty, musky, woody",fragrantica_catalog
Montale,montale,Oud Tobacco Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Oud-Tobacco-61494.html,4.23,"1,032",,"sumac, citruses, cumin, agarwood (oud), orange blossom, incense, tobacco, tonka bean, agarwood (oud)","citrus, sweet, tobacco, amber, fresh spicy, vanilla, oud, white floral, smoky, warm spicy",fragrantica_catalog
Montale,montale,Oudmazing Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Oudmazing-36827.html,3.85,"1,301",,"agarwood (oud), fig, pear, sicilian orange, sicilian bergamot, patchouli leaf, orris, egyptian jasmine, grapes, madagascar vanilla, leather, white musk","fruity, sweet, oud, vanilla, woody, leather, powdery, patchouli, citrus, animalic",fragrantica_catalog
Montale,montale,Patchouli Leaves Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Patchouli-Leaves-3764.html,3.97,"1,087",,,"amber, patchouli, woody, vanilla, warm spicy, balsamic, earthy, musky, powdery",fragrantica_catalog
Montale,montale,Pure Gold Montalefor women,https://www.fragrantica.com/perfume/Montale/Pure-Gold-9225.html,3.73,"1,716",,"apricot, mandarin orange, jasmine, neroli, orange blossom, musk, patchouli, vanilla","white floral, musky, citrus, powdery, fruity, patchouli, sweet, vanilla, animalic, woody",fragrantica_catalog
Montale,montale,Red Vetiver Montalefor men,https://www.fragrantica.com/perfume/Montale/Red-Vetiver-4061.html,4.08,"1,961",,,"woody, aromatic, fresh spicy, citrus, earthy, warm spicy, balsamic, patchouli",fragrantica_catalog
Montale,montale,Ristretto Intense Café Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Ristretto-Intense-Cafe-55001.html,4.13,"2,010",,"coffee, turkey red rose, roasted coffee beans, french rose, woodsy notes, vanilla, caramel, white musk, amber","coffee, rose, vanilla, warm spicy, caramel, powdery, sweet, musky, amber, floral",fragrantica_catalog
Montale,montale,Roses Elixir Montalefor women,https://www.fragrantica.com/perfume/Montale/Roses-Elixir-9222.html,3.84,"2,030",,,"rose, fruity, sweet, citrus, white floral, green, musky, floral, patchouli, powdery",fragrantica_catalog
Montale,montale,Roses Musk Montalefor women,https://www.fragrantica.com/perfume/Montale/Roses-Musk-1148.html,3.76,"4,506",,,"rose, musky, powdery, floral, white floral",fragrantica_catalog
Montale,montale,Sensual Instinct Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Sensual-Instinct-53675.html,3.81,"1,611",,"roasted coffee beans, praline, rose, oakmoss, amber, cedar","sweet, mossy, amber, rose, woody, coffee, earthy, lactonic, warm spicy, nutty",fragrantica_catalog
Montale,montale,Soleil de Capri Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Soleil-de-Capri-3767.html,3.99,"2,785",,"citruses, kumquat, grapefruit, white flowers, spices, musk","citrus, fresh, white floral",fragrantica_catalog
Montale,montale,Starry Night Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Starry-Night-31771.html,3.79,"1,947",,"apple, bergamot, lemon, rose, patchouli, jasmine, white musk, powdery notes, amber","powdery, citrus, musky, rose, patchouli, fruity, woody, fresh, amber, fresh spicy",fragrantica_catalog
Montale,montale,Sweet Oriental Dream Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Sweet-Oriental-Dream-3768.html,3.82,"1,697",,,"almond, honey, sweet, vanilla, floral, nutty, fruity, rose, powdery",fragrantica_catalog
Montale,montale,Sweet Vanilla Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Sweet-Vanilla-39411.html,4.03,"1,354",,,"vanilla, powdery, fruity, sweet, lactonic",fragrantica_catalog
Montale,montale,Vanilla Cake Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Vanilla-Cake-48948.html,3.64,"1,484",,,"sweet, lactonic, vanilla, powdery, caramel, almond, nutty",fragrantica_catalog
Montale,montale,Vanilla Extasy Montalefor women,https://www.fragrantica.com/perfume/Montale/Vanilla-Extasy-4059.html,3.78,"1,573",,"apricot, apricot blossom, vanilla, ylang-ylang, jasmine, benzoin, sandalwood, resins, mahogany","vanilla, woody, amber, powdery, sweet, fruity, balsamic, warm spicy, floral, yellow floral",fragrantica_catalog
Montale,montale,Vanille Absolu Montalefor women,https://www.fragrantica.com/perfume/Montale/Vanille-Absolu-4064.html,4.0,"2,182",,,"vanilla, warm spicy, cinnamon, powdery, woody",fragrantica_catalog
Montale,montale,Wild Pears Montalefor women and men,https://www.fragrantica.com/perfume/Montale/Wild-Pears-12302.html,3.74,"2,197",,"pear, bergamot, carnation, lily-of-the-valley, vanille, musk, sandalwood","fruity, sweet, floral, warm spicy, powdery, fresh, aquatic, vanilla, musky, woody",fragrantica_catalog
Montale,montale,Wood and Spices Montalefor men,https://www.fragrantica.com/perfume/Montale/Wood-and-Spices-1147.html,3.64,"1,298",,,"woody, warm spicy, amber, oud, balsamic, smoky, powdery, aromatic, earthy",fragrantica_catalog
Memo Paris,memo-paris,Granada Memo Parisfor women,https://www.fragrantica.com/perfume/Memo-Paris/Granada-13359.html,3.93,921,,"african orange flower, grenadine, bergamot, jasmine, heliotrope, vanille, tonka bean, musk, woodsy notes","white floral, vanilla, sweet, powdery, citrus, floral, fruity",fragrantica_catalog
Memo Paris,memo-paris,Tamarindo Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Tamarindo-48286.html,3.92,873,,"bergamot, mandarin orange, cardamom, orange, pineapple, jasmine, tuberose, coconut, peach, ylang-ylang, patchouli, vanilla, benzoin","sweet, fruity, white floral, citrus, warm spicy, vanilla, patchouli, tropical, woody, tuberose",fragrantica_catalog
Memo Paris,memo-paris,Ilha do Mel Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Ilha-do-Mel-30274.html,3.95,844,,"hyacinth, mandarin orange, juniper, honey, jasmine, orange blossom, broom, iris, vanilla","white floral, floral, honey, sweet, citrus, fresh spicy, green, yellow floral, powdery",fragrantica_catalog
Memo Paris,memo-paris,Tiger's Nest Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Tiger-s-Nest-50438.html,4.0,832,,,"amber, warm spicy, balsamic, smoky, powdery",fragrantica_catalog
Memo Paris,memo-paris,Siwa Memo Parisfor women,https://www.fragrantica.com/perfume/Memo-Paris/Siwa-2784.html,3.97,823,,"aldehydes, violet leaf, whiskey, narcissus, cinnamon, vanilla, popcorn, musk","vanilla, whiskey, yellow floral, woody, warm spicy, green, aldehydic, powdery, cinnamon, ozonic",fragrantica_catalog
Memo Paris,memo-paris,Kedu Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Kedu-24644.html,3.95,816,,"grapefruit, neroli, mandarin orange, mate, freesia, peony, rose, sesame, white musk, moss","citrus, floral, aromatic, fresh spicy, musky, fresh, mossy",fragrantica_catalog
Memo Paris,memo-paris,Ocean Leather Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Ocean-Leather-60587.html,3.89,628,,"mandarin orange, basil, violet, sage, elemi, cedar, vetiver, leather, nutmeg","aromatic, citrus, fresh spicy, herbal, woody, green, leather, violet, powdery, soft spicy",fragrantica_catalog
Memo Paris,memo-paris,Madurai Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Madurai-75181.html,3.93,614,,,"white floral, aromatic, fruity, warm spicy, powdery, woody, sweet, tuberose, floral, balsamic",fragrantica_catalog
Memo Paris,memo-paris,Argentina Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Argentina-65610.html,3.99,541,,,"rose, floral, musky, oud, white floral, soft spicy",fragrantica_catalog
Memo Paris,memo-paris,Shams Oud Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Shams-Oud-12139.html,4.15,532,,"pepper, saffron, ginger, cypriol oil or nagarmotha, vetiver, agarwood (oud), tolu balsam, french labdanum, styrax, birch, tonka bean","amber, warm spicy, woody, oud, fresh spicy, leather, balsamic, earthy, sweet, powdery",fragrantica_catalog
Memo Paris,memo-paris,Iberian Leather Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Iberian-Leather-72554.html,3.71,497,,"geranium, coriander, rosemary, bergamot, saffron, clove, iris, cinnamon, osmanthus, jasmine, rose, lily-of-the-valley, leather, agarwood (oud), patchouli, vetiver, oakmoss, cedar, sandalwood, balsam fir, amber, musk, vanilla","woody, aromatic, warm spicy, fresh spicy, leather, earthy, oud, powdery, patchouli, animalic",fragrantica_catalog
Memo Paris,memo-paris,Morrocan Leather Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Morrocan-Leather-51440.html,3.69,485,,,"aromatic, woody, green, leather, iris, earthy, powdery, animalic, amber, citrus",fragrantica_catalog
Memo Paris,memo-paris,Luxor Oud Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Luxor-Oud-16460.html,3.98,473,,"patchouli, mandarin orange, fruits, desert rose, agarwood (oud), labdanum","fruity, oud, sweet, floral, amber, patchouli, woody, citrus, balsamic, warm spicy",fragrantica_catalog
Memo Paris,memo-paris,Moon Fever Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Moon-Fever-28141.html,3.81,465,,"bitter orange, lemon, grapefruit, lemon verbena, clary sage, neroli, leather, tonka bean, vetiver","citrus, aromatic",fragrantica_catalog
Memo Paris,memo-paris,Flam Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Flam-69613.html,3.89,445,,,"white floral, amber, floral, woody, vanilla, musky, powdery, citrus, balsamic, fresh spicy",fragrantica_catalog
Memo Paris,memo-paris,Sicilian Leather Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Sicilian-Leather-67841.html,3.85,438,,"leather, lemon, bitter orange, cedar, bergamot, lime, cardamom, violet leaf, coriander, balsam fir, guaiac wood, akigalawood, patchouli","citrus, woody, leather, aromatic, fresh spicy, warm spicy, animalic, fresh",fragrantica_catalog
Memo Paris,memo-paris,Corfu Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Corfu-68292.html,3.73,400,,"rhubarb, lemon, grapefruit, cassis, black currant, bergamot, mandarin orange, orange, basil, rose oil, lily-of-the-valley, geranium, peach, raspberry, jasmine, orris, nard himalayan (jatamansi), clove, musk, cashmere wood, cedar, moss, patchouli, sandalwood, amber, ambrette (musk mallow), tonka bean","citrus, aromatic, fruity, green, fresh spicy, woody, rose, sweet, musky, powdery",fragrantica_catalog
Memo Paris,memo-paris,Jannat Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Jannat-5048.html,3.76,396,,,"citrus, aromatic, floral, fresh spicy, green, white floral",fragrantica_catalog
Memo Paris,memo-paris,Quartier Latin Eau de Parfum Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Quartier-Latin-Eau-de-Parfum-15423.html,3.89,369,,,"woody, amber, powdery, warm spicy, vanilla, aromatic",fragrantica_catalog
Memo Paris,memo-paris,Oriental Leather Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Oriental-Leather-55347.html,3.81,359,,"lavender, red chilli pepper, cilantro, geranium, anise, cinnamon, tea, leather, clove, patchouli, benzoin, vanilla","warm spicy, aromatic, fresh spicy, lavender, leather, patchouli, vanilla, herbal, amber, anis",fragrantica_catalog
Memo Paris,memo-paris,Sherwood Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Sherwood-77998.html,3.87,340,,"carrot seeds, black currant, pink pepper, orange blossom, damask rose, spices, sandalwood, cashmeran, oak","woody, powdery, musky, warm spicy, white floral, soft spicy, rose",fragrantica_catalog
Memo Paris,memo-paris,Vaadhoo Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Vaadhoo-58395.html,3.51,243,,"ginger, basil, cassis, geranium, immortelle, jasmine, vetiver, patchouli, moss","aromatic, warm spicy, woody, earthy, fresh spicy, herbal, patchouli, green, mossy, sweet",fragrantica_catalog
Memo Paris,memo-paris,Manoa Memo Parisfor women,https://www.fragrantica.com/perfume/Memo-Paris/Manoa-10558.html,4.05,240,,"ginger, bergamot, amalfi lemon, tonka bean, cypress, iris, opoponax, vanille, french labdanum","amber, vanilla, sweet, balsamic, woody, aromatic, warm spicy, citrus, powdery",fragrantica_catalog
Memo Paris,memo-paris,Inverness Memo Parisfor women and men,https://www.fragrantica.com/perfume/Memo-Paris/Inverness-83482.html,4.05,191,,,"woody, powdery, aromatic, iris",fragrantica_catalog
